s22a,s22m,s32a,s32m,s12a,s12m,s23a,s23m,s33a,s33m,s13a,s13m,s21a,s21m,s31a,s31m,s11a,s11m,wavelengths,freqs
-17.40685411200785,0.10305683167883321,-18.331802967326496,0.09869080866348988,-10.433080036073505,0.6338297379919611,-18.331802967807242,0.09869080858087839,-17.406854112024302,0.10305683173891646,-10.433080036654063,0.6338297380738585,-10.436314543981316,0.6337293297096401,-10.436314544076309,0.6337293296930682,-4.378953616199864,0.06772027636642648,1.5591836734693878,0.6413612565445026
-17.977408590919488,0.09791374688108566,-18.858847159491003,0.09796574403932201,-10.71807445339422,0.6357655886821889,-18.85884715995105,0.09796574395791066,-17.977408590925,0.09791374694556405,-10.71807445397064,0.6357655887637562,-10.720770944088502,0.6353165246408045,-10.720770944183117,0.6353165246221637,-4.564636505935466,0.06615704539321701,1.5612244897959184,0.6405228758169934
-18.563922044242364,0.0959676091796686,-19.38355569144041,0.09707020375328948,-11.003073764144826,0.6377377059061462,-19.383555691880943,0.09707020367304862,-18.563922044203537,0.0959676092463937,-11.003073764569322,0.6377377059668846,-11.004987335531807,0.6371421945763958,-11.004987335625511,0.6371421945550695,-4.747526951432958,0.06328569370790706,1.563265306122449,0.639686684073107
-19.142849627021153,0.09761946289719317,-19.904775803630397,0.09605359828644136,-11.288035992770183,0.6395510851140441,-19.904775804051035,0.09605359820725681,-19.142849626935167,0.09761946296323817,-11.288035993174972,0.6395510851714431,-11.289118989464818,0.6390602968767255,-11.289118989556524,0.6390602968523263,-4.920676200329517,0.059502253683157515,1.5653061224489797,0.6388526727509778
-19.69324059321484,0.10199410028957553,-20.421516627140097,0.09501836923952359,-11.572798903866955,0.6410395766202996,-20.421516627538832,0.09501836916118186,-19.693240593109902,0.10199410035247945,-11.572798904329062,0.6410395766839809,-11.573203816190347,0.6408842441087438,-11.573203816278653,0.6408842440813497,-5.077708652795109,0.055366114982119234,1.5673469387755103,0.6380208333333333
-20.207395162879983,0.10749436191320223,-20.933340535490597,0.09410678157512206,-11.85710824207878,0.6420962465760941,-20.933340535864385,0.09410678149747038,-20.20739516279204,0.10749436197156235,-11.857108242483553,0.6420962466298696,-11.857137142080253,0.6424290912009375,-11.85713714216388,0.6424290911709317,-5.214725505522324,0.051508017160953525,1.569387755102041,0.6371911573472041
-20.689579399259898,0.11252642958863344,-21.440688102851496,0.09346842187085086,-12.140666245117442,0.6426964148238387,-21.440688103196514,0.09346842179364791,-20.68957939921958,0.11252642964216651,-12.140666245521288,0.6426964148749551,-12.140691068929515,0.6435602039507735,-12.140691069007621,0.6435602039191152,-5.33255663834392,0.04849221162205328,1.5714285714285714,0.6363636363636364
-21.1498483173537,0.11587346295388927,-21.944970393130955,0.0932144207804856,-12.423196366218761,0.6429039569188137,-21.94497039344379,0.09321442070359258,-21.149848317383412,0.11587346300307357,-12.423196366620733,0.6429039569671282,-12.423574649279683,0.6442265864385,-12.423574649352165,0.6442265864062718,-5.4376210037773305,0.04669048620828045,1.573469387755102,0.6355382619974059
-21.59980189105781,0.11675884772818326,-22.448301301363617,0.09337272287113069,-12.704508262662502,0.6428533202715784,-22.448301301642136,0.09337272279456393,-21.599801891176337,0.11675884777407211,-12.704508263061708,0.6428533203173182,-12.705507731910682,0.6444650235377574,-12.705507731978232,0.6444650235058987,-5.539948373145145,0.046238891635813656,1.5755102040816327,0.6347150259067358
-22.050914056228656,0.11482751487378545,-22.952900436700922,0.09386291079856554,-12.984538170835679,0.642708730136212,-22.952900436945363,0.0938629107224253,-22.0509140564547,0.11482751491820921,-12.98453817123162,0.6427087301798509,-12.986276763214278,0.6443780398125524,-12.986276763278031,0.6443780397818769,-5.649513187996793,0.047091757643345174,1.5775510204081633,0.6338939197930142
